model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,TNKS2_HUMAN_948_1162_0,100,1.0,1.0,0.4411553465764304,7.189773255657013,0.06023589999999995,1.0,0.76,0.97,-6.906000000000001,-6.925990000000001,0.0,0.0,1.0,3506.4471876424204,0.0523002315966077,100,1.0,0.8991229254434364,0.95,,-12.255,,,0.0,0.0
own,AKT1_HUMAN_1_137_0,100,1.0,1.0,0.3880024799153089,7.2001781202355515,0.020016600000000037,1.0,0.76,0.96,-6.519500000000001,-6.6030700000000015,0.03125,0.01,0.99,3117.618652013916,0.03296771254481585,100,1.0,0.90004221113221,0.94,,-14.151,,,0.0,0.0
own,Y635_MYCTU_1_158_0,100,1.0,1.0,0.5203909739193847,7.139425128550401,0.4029830999999999,1.0,0.97,0.96,-6.1105,-6.2349299999999985,0.22448979591836735,0.0,1.0,1377.8584464635464,0.048037030462520294,100,1.0,0.9008242406491449,0.79,,-8.665,,,0.0,0.0
own,PPIA_HUMAN_1_165_0,100,1.0,1.0,0.5380586462471092,6.8874002412020285,-0.38442949999999976,1.0,0.98,1.0,-5.23,-5.068189999999999,0.6767676767676768,0.0,1.0,487.85859261484234,0.07648401868991167,100,0.28,0.43140213465767063,0.18,,-5.686,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__4d7o_A_rec,100,1.0,1.0,0.45530589797535576,6.93030464094381,-0.34076379999999995,1.0,0.48,0.93,-3.3335,-1.5463100000000003,0.0707070707070707,0.97,0.72,1785.6969180085614,0.021847295788020093,100,1.0,0.8852992437660265,0.97,,-5.881,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,1.0,1.0,0.45921687454256416,6.509493313079012,-0.7551105999999999,1.0,0.98,0.99,,,0.2755102040816326,0.14,0.89,621.7980678783252,0.04026126639835939,100,0.81,0.8693355313293475,0.71,,,,,0.0,0.0
own,OLIAC_CANSA_1_101_0,100,1.0,1.0,0.6241262865194906,6.413880104053379,0.4014429,1.0,1.0,1.0,,,0.65,0.02,0.98,372.1302606980429,0.07660904730388302,100,0.34,0.5739755329184084,0.11,,,,,0.0,0.0
own,BAPA_SPHXN_30_402_0,100,1.0,1.0,0.52642927039819,7.003668648434235,0.19615249999999992,1.0,0.88,0.92,,,0.05154639175257732,0.05,0.98,1446.255847524217,0.04860267583771063,100,1.0,0.9052156464439214,0.87,,,,,0.0,0.0
own,ODBB_THET8_1_324_0,100,1.0,1.0,0.5627969067507369,7.283988556573156,1.8997949999999995,1.0,0.05,0.99,-10.1445,-9.91323,0.08,0.57,0.46,1084.3502083399517,0.10156629697817193,100,0.39,0.39420294508654996,0.16,,-9.046,,,0.0,0.0
own,DPO4_SULSO_1_347_0,100,1.0,1.0,0.45726260903795063,6.599083611993649,-0.7085949,1.0,0.63,0.93,-1.6025,-0.04011000000000003,0.07291666666666667,0.67,0.87,1360.2432854495328,0.06617142839957492,100,1.0,0.8872955118847345,0.74,,-3.699,,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,1.0,1.0,0.4518146486121522,6.029076699129879,-0.4525887,1.0,1.0,0.99,-3.873,-3.986606060606061,0.45,0.0,1.0,401.722038031315,0.08777104246874642,100,0.93,0.8855053401832603,0.49,,-4.835,,,0.0,0.0
own,VAOX_PENSI_1_560_0,100,1.0,1.0,0.6248580665413326,6.7088050176432485,0.16289669999999976,1.0,0.0,0.99,-8.343,-8.320820000000001,0.77,0.0,1.0,489.9136289959,0.12796997949031264,100,0.26,0.29335554895862104,0.15,,-9.531,,,0.0,0.0
own,GLMU_STRPN_2_459_0,100,1.0,1.0,0.48584088698806965,6.7597373023848935,-0.01159820000000002,1.0,0.98,0.97,-2.621,-0.6569600000000001,0.15151515151515152,0.84,0.82,1106.4333393792158,0.04569411202002672,100,1.0,0.9074215333856868,0.79,,-7.314,,,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.26243601546232753,7.351552837201929,0.3167704999999999,1.0,0.18,1.0,-5.2595,-5.290569999999999,0.02,0.0,1.0,1894.8656174350745,0.05627973089897687,100,0.93,0.6512221182504148,0.85,,-7.352,,,0.0,0.0
own,NAGZ_VIBCH_1_330_0,100,1.0,1.0,0.5252525893182214,6.640458134477769,-0.8136311999999998,1.0,0.12,0.9,-4.0455000000000005,-3.8213999999999997,0.47,0.11,0.93,700.6430195001967,0.10829680682265051,100,0.57,0.522198740967261,0.49,,-5.324,,,0.0,0.0
own,CHIB_SERMA_1_499_0__4z2g_A_rec,100,1.0,1.0,0.0719174118181091,7.173614044309519,-1.1304595,1.0,0.02,1.0,-5.612,-6.03269,0.15555555555555556,0.0,1.0,1828.7773938672267,0.07120252396827859,100,0.98,0.6426403062485369,0.39,,-7.488,,,0.0,0.0
own,CDK6_HUMAN_1_312_0__4aua_A_rec,100,1.0,1.0,0.5054425386339334,6.951332170184284,-0.24726999999999996,1.0,1.0,0.96,-5.4175,-5.59612,0.14285714285714285,0.0,1.0,1076.384589357542,0.04943453208617789,100,0.99,0.9075600624611063,0.86,,0.736,,,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,1.0,0.7164686955584207,7.582505549046151,1.2016449000000007,1.0,1.0,1.0,,,0.14,0.0,1.0,583.7696096600802,0.04702896200053491,100,0.24,0.36921001557387545,0.09,,,,,0.0,0.0
own,PHKG1_RABIT_6_296_ATPsite_0,100,1.0,1.0,0.44749198532072837,7.172171414657816,0.7222196,1.0,0.0,0.99,-7.8605,-7.875590000000001,0.1,0.0,1.0,1418.4215942396618,0.11028220874493216,100,0.82,0.423407717874264,0.32,,-7.398,,,0.0,0.0
