model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.41237741555172563,7.595467824703109,0.14769189999999996,1.0,1.0,1.0,,,,,1.0,0.0,1.0,93.25372133657203,0.06886363636363636,100,0.1,0.4166050533935216,0.03,,,,,0.0,0.0
own,QPCT_HUMAN_33_361_0,100,1.0,1.0,0.5216832770091382,7.287988984097095,-0.5581116,1.0,1.0,1.0,-3.916,-4.21932,-4.365500000000001,-4.70238,0.61,0.0,1.0,195.49185918238447,0.049372020428724836,100,0.21,0.6446596727338528,0.12,,-5.434,-5.419,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5697832077036531,7.066976602965106,1.7807494,1.0,1.0,0.99,-8.3645,-8.35367,-8.593499999999999,-8.61682,0.67,0.0,1.0,478.57935562645474,0.07684065490417982,100,0.63,0.5719886614199141,0.38,,-8.83,-8.824,,0.0,0.0
own,CCPR_YEAST_69_361_0,100,1.0,1.0,0.47047683944156504,6.64610468357078,0.1133695,1.0,0.99,0.99,-3.455,-3.6292020202020194,-3.743,-3.94630303030303,0.57,0.0,1.0,376.98854309168416,0.013501622702961074,100,0.84,0.871001201873293,0.44,,-4.53,-4.526,,0.0,0.0
own,ACE_HUMAN_650_1230_0,100,1.0,1.0,0.48299163842437065,5.231525210022759,-0.7756152000000002,1.0,1.0,1.0,-3.8405,-3.8382699999999996,-4.265000000000001,-4.23356,1.0,0.0,1.0,74.03137636054633,0.10714285714285715,100,0.02,0.07434343434343438,0.01,,-4.487,-4.446,,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,1.0,0.6469914416763406,6.513603746319233,0.8343374,1.0,1.0,0.52,-7.538,-7.46088,-7.715,-7.566230000000002,0.74,0.0,1.0,169.26176223319302,0.07795127682237232,100,0.62,0.7400174890193619,0.62,,-7.547,-7.523,,0.0,0.0
own,COAA_MYCTU_1_312_0,100,1.0,1.0,0.4109056366900966,7.043493068022766,0.3916704000000001,0.97,0.0,1.0,-6.805,-6.75945,-7.272,-7.260700000000001,0.49,0.0,1.0,760.7030937808736,0.09860326005255776,100,0.72,0.6329891639822591,0.46,,-7.296,-7.362,,0.0,0.0
own,LMBL1_HUMAN_198_526_0__2rhy_A_rec,100,1.0,1.0,0.4519879354765717,7.151645761965394,-0.17363970000000012,1.0,0.99,1.0,-3.3695000000000004,-3.31418,-3.1355,-3.2983500000000006,0.32,0.0,1.0,458.7194632891746,0.041593456375410176,100,0.8,0.8389926224254516,0.34,,-2.888,-2.816,,0.0,0.0
own,NPD_THEMA_1_246_0,100,1.0,1.0,0.5181077408923837,7.050166054527051,0.25825059999999994,1.0,0.99,0.95,,,,,0.1414141414141414,0.0,1.0,1468.6205723976448,0.04965340043138869,100,1.0,0.9071432425443127,0.82,,,,,0.0,0.0
own,TIAM1_HUMAN_840_931_0,100,1.0,1.0,0.42653643540462854,6.789045538158033,-0.5730109000000001,1.0,0.89,0.98,-1.9954999999999998,-1.95374,-2.5845000000000002,-2.6057099999999997,0.15,0.0,1.0,994.9889777794363,0.03119518001497544,100,1.0,0.8910658962227446,0.6,,-3.822,-3.764,,0.0,0.0
