target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
LMBL1_HUMAN_198_526_0__2pqw_A_rec,-5.677505154639175,-2.23919587628866,0.6804123711340206,1.0,0.560353306263581,3.6877846009930724,14.422680412371134,0.5360824742268041,139.69759212015526,0.7835051546391752,0.4845360824742268
LMBL1_HUMAN_198_526_0__2rhy_A_rec,-4.745555555555556,15.368818181818181,0.5050505050505051,1.0,0.5422146622010422,3.961409609282904,14.151515151515152,0.43434343434343436,277.7226762627402,0.4444444444444444,0.2727272727272727
M3K14_HUMAN_321_678_0,-7.66865306122449,0.007887755102040818,0.5510204081632653,1.0,0.47557377319197464,4.781961187351507,26.632653061224488,0.8571428571428571,424.1721117079468,0.2857142857142857,0.1836734693877551
MCCF_ECOLX_1_344_0,,,0.4583333333333333,1.0,0.3436658976719858,4.991423553067082,25.0625,0.22916666666666666,499.83996013166217,0.9791666666666666,0.0
MENE_BACSU_2_486_0,-7.7323131313131315,-4.162717171717172,0.5050505050505051,1.0,0.38080838299621134,4.786515627858615,24.585858585858585,0.43434343434343436,453.89922619863376,0.2727272727272727,0.0
MURA_ECOLI_1_419_catalytic_0,-7.34908,-5.39058,0.56,1.0,0.38492029428342994,4.6809026759050125,20.5,0.18,386.4022690143336,0.93,0.0
NAGZ_VIBCH_1_330_0,-6.126444444444445,-3.912454545454545,0.494949494949495,1.0,0.4303167952063291,4.875686762006103,20.252525252525253,0.20202020202020202,326.33483404937243,0.8888888888888888,0.020202020202020204
NEP_HUMAN_54_750_0,-8.404736842105264,-3.915694736842106,0.47368421052631576,1.0,0.4378080539205272,4.651180644807125,25.2,0.6421052631578947,544.2099007279681,0.35789473684210527,0.05263157894736842
NOS1_HUMAN_302_723_0__3tym_A_rec,-8.157154639175259,-4.281082474226804,0.44329896907216493,1.0,0.503107706686798,4.570889775425046,23.762886597938145,0.5051546391752577,461.9935553368176,0.9896907216494846,0.0
NOS1_HUMAN_302_723_0__4d7o_A_rec,-8.004090909090909,-4.885393939393939,0.46464646464646464,1.0,0.5753726427705783,4.536307201762048,21.656565656565657,0.3939393939393939,339.38522620087326,0.9797979797979798,0.0
NOS2_HUMAN_78_505_0,-5.96548,-3.23316,0.67,1.0,0.4722900102697241,4.028176911960127,12.17,0.19,197.55698665101872,0.98,0.35
NOS3_HUMAN_65_480_0__1rs9_A_rec,-5.74493,-3.46458,0.82,1.0,0.4777637287825188,4.044554727972499,12.18,0.18,127.56151828629059,0.97,0.42
NOS3_HUMAN_65_480_0__4kcq_A_rec,-8.078484210526316,-4.71401052631579,0.4421052631578947,1.0,0.5252273863167172,4.798450349255508,23.13684210526316,0.3894736842105263,428.0781517945949,0.9894736842105263,0.07368421052631578
NPD_THEMA_1_246_0,,,0.5816326530612245,1.0,0.5414496079156222,4.529321414521129,19.571428571428573,0.4387755102040816,332.2549193854646,0.8061224489795918,0.0
NQO1_HUMAN_2_274_0__1dxo_C_rec,-5.082061855670103,-3.092896907216495,0.6597938144329897,1.0,0.5521076814931964,3.746522595717549,12.195876288659793,0.2268041237113402,157.0228898935876,0.9896907216494846,0.13402061855670103
