model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
diffsbdd,DYRK2_HUMAN_145_550_0,97,1.0,1.0,0.5834986878682648,4.583399486191202,1.7652500000000009,0.9690721649484536,0.8556701030927835,0.979381443298969,-8.118,-8.06796907216495,-8.478,-8.656917525773196,-9.005,-9.332670103092784,0.6391752577319587,0.0618556701030927,0.9381443298969072,312.87841648955384,0.0681174746571063,97,1.0,0.9111037097152171,0.9270833333333334,,-8.83,-8.824,-9.245,0.1134020618556701,0.1134020618556701
diffsbdd,EFTU1_ECOLI_2_178_0,96,1.0,1.0,0.4348669791548652,4.203217383454413,0.1998189583333337,0.9895833333333334,0.7395833333333334,0.9479166666666666,,,,,,,0.6041666666666666,6.239583333333333,0.3541666666666667,310.1848945394412,0.0968541741869883,96,1.0,0.9052533546845009,0.7083333333333334,,,,,0.0,0.0
diffsbdd,EXG1_CANAL_41_438_0,98,1.0,1.0,0.4299339675108485,5.369494549466701,-0.1729944897959175,0.979591836734694,0.8163265306122449,0.979591836734694,,,,,,,0.3673469387755102,3.163265306122449,0.3877551020408163,703.7973853655884,0.0846816643243991,98,1.0,0.9003094746748617,0.9183673469387756,,,,,0.0,0.0
diffsbdd,F16P1_HUMAN_1_338_0,97,1.0,1.0,0.5050531230861264,4.184881273688011,0.9045078350515466,0.9896907216494846,0.8350515463917526,0.9690721649484536,-4.769,-3.7903092783505152,-5.536,-5.294298969072165,-6.98,-6.915432989690722,0.5463917525773195,0.6701030927835051,0.7731958762886598,295.5927066891105,0.104461587292606,97,1.0,0.908433269179872,0.8762886597938144,,-7.793,-7.678,-7.814,0.0721649484536082,0.0721649484536082
diffsbdd,FKB1A_HUMAN_2_108_0,96,1.0,1.0,0.5490613690884273,4.449920435618986,1.5637066666666677,0.96875,0.875,0.96875,-2.02,3.6897395833333335,-4.224,-3.719677083333334,-6.2085,-6.207270833333332,0.5729166666666666,2.8854166666666665,0.53125,412.6562961846322,0.0928275551025947,96,1.0,0.9065896940562292,0.875,,-7.352,-7.347,-7.441,0.0104166666666666,0.0104166666666666
diffsbdd,GLMU_STRPN_2_459_0,96,1.0,1.0,0.5514201188496983,3.632902586294135,1.1184240625000006,1.0,0.9583333333333334,0.96875,0.615,8.518791666666665,-3.666,-2.8675833333333336,-5.96,-5.945479166666668,0.6354166666666666,4.041666666666667,0.40625,210.0487371192445,0.1005618513081023,96,1.0,0.9211783760337487,0.7916666666666666,,-7.314,-7.322,-6.765,0.0625,0.0625
diffsbdd,GRK4_HUMAN_1_578_0,95,1.0,1.0,0.54722873545032,4.829904038897348,1.487266631578948,0.9473684210526316,0.8,0.9473684210526316,-6.243,-6.09483157894737,-6.926,-6.830336842105265,-8.005,-7.867273684210525,0.5894736842105263,0.1684210526315789,0.9157894736842104,323.8866047023607,0.0867688223227916,95,1.0,0.912097082778118,0.9894736842105264,,-6.741,-6.829,-7.4,0.1684210526315789,0.1684210526315789
diffsbdd,GSTP1_HUMAN_2_210_0,98,1.0,1.0,0.4832588780016676,3.891701562990231,0.5005737755102044,0.9591836734693876,0.9183673469387756,0.979591836734694,-3.519,-2.1814081632653064,-4.2585,-4.332377551020408,-5.7405,-5.912765306122449,0.6938775510204082,0.8571428571428571,0.8571428571428571,231.0227222366558,0.0789131387313249,98,1.0,0.9150616590064604,0.6938775510204082,,-7.102,-7.094,-8.741,0.0,0.0
diffsbdd,GUX1_HYPJE_18_451_0,99,1.0,1.0,0.4521071286614942,4.939685322885988,0.7537939393939406,0.9090909090909092,0.7272727272727273,0.9494949494949496,,,,,,,0.3535353535353535,0.2323232323232323,0.8787878787878788,382.123965351697,0.1006783756602429,99,1.0,0.9034856234255396,0.9494949494949496,,,,,0.0,0.0
diffsbdd,HDAC8_HUMAN_1_377_0,99,1.0,1.0,0.4894154601096173,3.9638756349522617,0.5306323232323236,1.0,0.9494949494949496,1.0,,,,,,,0.6464646464646465,5.333333333333333,0.1212121212121212,208.1470740395951,0.067158102618793,99,1.0,0.9114339984144828,0.6868686868686869,,,,,0.0,0.0
