model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,NPD_THEMA_1_246_0,100,0.98,0.6938775510204082,0.38572840548208426,5.472012240446451,-1.5827852040816308,0.9795918367346939,0.7244897959183674,0.9795918367346939,,,,,,,0.3469387755102041,1.42,0.34,1096.0812740563138,0.05350076240891131,98,1.0,0.9187038638144134,0.7346938775510204,,,,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1dxo_C_rec,100,0.99,0.6161616161616161,0.35249445377530936,5.608142672559316,-1.6201875757575739,0.8787878787878788,0.6666666666666666,0.9393939393939394,-0.917,-0.47312999999999994,-2.276,-2.2984099999999996,-4.6545,-4.87135,0.26262626262626265,0.38,0.74,1257.4253498577423,0.05037440254187531,99,1.0,0.9155837538492533,0.6363636363636364,,-3.341,-3.251,-5.869,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,0.87,0.7241379310344828,0.44282958514784276,6.467015889175006,0.3051619540229893,0.9425287356321839,0.8160919540229885,0.9770114942528736,-1.2690000000000001,-0.010255102040816283,-4.390499999999999,-3.9788367346938776,-8.8825,-8.491744897959183,0.058823529411764705,2.12,0.32,2107.3995930123465,0.051522887176529905,87,1.0,0.9283775962326164,0.8620689655172413,,-5.798,-5.741,-8.509,0.0,0.0
own,NR1H4_HUMAN_258_486_0,100,0.95,0.9368421052631579,0.18756804729108645,6.191227424546835,2.1130564210526335,0.1368421052631579,0.5473684210526316,1.0,,,,,,,0.1276595744680851,0.09,0.94,2207.57433433318,0.115284103802295,95,0.9894736842105263,0.5773805481205172,0.4421052631578947,,,,,0.0,0.0
own,ODBB_THET8_1_324_0,100,0.99,0.9696969696969697,0.23822153242310923,6.788468568193463,-0.6719407070707063,0.2727272727272727,0.020202020202020204,0.98989898989899,-7.936999999999999,-7.18203,-9.629,-9.29614,-10.303,-10.167629999999999,0.6666666666666666,2.1,0.03,611.8596747825494,0.09821589577279996,99,0.9292929292929293,0.5681610914643405,0.23232323232323232,,-9.046,-9.036,-9.418,0.0,0.0
own,OLIAC_CANSA_1_101_0,100,0.99,0.9595959595959596,0.42189336402985755,4.12488570420807,0.7011981818181813,1.0,1.0,1.0,,,,,,,0.5252525252525253,0.04,0.97,543.3817202327175,0.15123785843523366,99,0.5656565656565656,0.09737501800472748,0.06060606060606061,,,,,0.0,0.0
own,P2Y12_HUMAN_1_342_0,100,0.88,0.7840909090909091,0.35939218838189835,6.543621225679431,0.9107254545454555,0.9204545454545454,0.7045454545454546,0.9659090909090909,-1.9995,-0.6343265306122449,-4.668,-4.172530612244898,-7.137499999999999,-7.125877551020408,0.19540229885057472,4.25,0.13,1713.1495201455675,0.0535320743090643,88,1.0,0.9377041510571432,0.8181818181818182,,-10.428,-10.513,-10.714,0.0,0.0
own,PA21B_PIG_23_146_0,100,1.0,0.73,0.36253494777564627,5.033757448615522,2.8335890000000017,0.97,0.9,1.0,,,,,,,0.7789473684210526,0.05,0.96,1024.1847797330431,0.38699778753230135,100,0.61,0.5066932232287831,0.24,,,,,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,0.95,0.7578947368421053,0.42112411084622997,6.01063767130413,0.05814536842105382,0.8947368421052632,0.7263157894736842,0.9894736842105263,-1.029,-0.25293939393939385,-2.271,-1.9822121212121213,-4.884,-4.949636363636364,0.18947368421052632,1.06,0.58,1329.173846701337,0.036698967721336524,95,1.0,0.9383734791553967,0.7368421052631579,,-3.9,-3.872,-5.913,0.01,0.01
own,PAC_ECOLX_27_846_0,100,0.97,0.6597938144329897,0.4422322827738744,4.137546489311378,0.20873391752577333,1.0,0.9690721649484536,1.0,-1.0715,1.24298,-3.9065000000000003,-3.7932799999999998,-5.2635000000000005,-5.380320000000001,0.49473684210526314,2.75,0.31,721.4374870479073,0.041809808650553545,97,0.9896907216494846,0.8764048842171528,0.422680412371134,,-6.871,-6.932,-6.968,0.01,0.01
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.6254393182504289,4.111684271447663,1.7255000000000005,1.0,1.0,1.0,-7.303,-7.26499,-7.6080000000000005,-7.6148,-7.874499999999999,-7.865260000000001,1.0,0.0,1.0,631.0872302266428,0.24590163934426226,100,0.08,0.0,0.01,,-7.77,-7.668,-7.782,0.85,0.01
own,PHKG1_RABIT_6_296_ATPsite_0,100,1.0,0.77,0.24386520617739865,6.903850457881812,-3.8879158999999985,0.35,0.04,1.0,-6.577,-6.4916399999999985,-7.5295000000000005,-7.391069999999997,-9.0705,-8.84702,0.29,0.1,0.9,926.9917159057713,0.15522169697464863,100,0.96,0.6729100977653317,0.36,,-7.398,-7.99,-9.047,0.0,0.0
own,PHP_SULSO_1_314_0,100,1.0,0.87,0.43611125830657166,2.189016176064926,-0.850249,1.0,0.98,1.0,,,,,,,0.94,0.32,0.75,212.15740140108028,0.9382317001853596,100,0.08,0.11607865884765667,0.03,,,,,0.0,0.0
own,PLCD1_RAT_134_756_0,100,1.0,0.98,0.22235431651492543,6.070981460857865,-4.786975699999999,0.04,0.0,0.99,-5.1045,-4.942079999999999,-5.9365000000000006,-5.789599999999999,-6.8015,-6.8223899999999995,0.85,0.6,0.44,431.28935150280114,0.31116732449815554,100,0.17,0.15769633318062604,0.06,,-5.501,-5.586,-6.581,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,0.86,0.5247412451446973,4.972162127028507,0.5368788000000001,1.0,0.98,1.0,,,,,,,0.61,0.21,0.84,1216.8344636696004,0.11815525945772269,100,0.85,0.8149335273216772,0.45,,,,,0.0,0.0
own,POL_FOAMV_861_1060_0,100,0.96,0.8020833333333334,0.41799536565970347,6.545307446218505,0.8088090625000008,0.9479166666666666,0.8541666666666666,0.9791666666666666,,,,,,,0.16666666666666666,2.51,0.23,1603.915399787028,0.05284835352341094,96,1.0,0.933823965436546,0.7708333333333334,,,,,0.0,0.0
own,PPIA_HUMAN_1_165_0,100,0.98,0.8775510204081632,0.3924679818040142,5.384351050979568,-0.34380387755101954,1.0,0.9795918367346939,0.9897959183673469,-4.629,-4.087059999999999,-5.261,-4.72028,-6.0835,-5.817710000000001,0.45918367346938777,0.12,0.95,897.3044256491131,0.09185541275181727,98,0.7448979591836735,0.7597073023754279,0.42857142857142855,,-5.686,-5.88,-6.069,0.0,0.0
own,PTGIS_HUMAN_20_500_0,100,0.98,0.9081632653061225,0.4521590889244048,5.048582684420762,0.8951881632653065,1.0,0.8877551020408163,1.0,-2.8360000000000003,-2.6953400000000003,-4.281499999999999,-4.244730000000001,-6.808,-6.740419999999998,0.5154639175257731,0.34,0.81,828.8262490910818,0.055311698543822355,98,1.0,0.8572245218818318,0.5816326530612245,,-4.367,-4.468,-6.569,0.15,0.13
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,0.98,0.7244897959183674,0.33000574558594636,4.576001430268329,-1.4525318367346938,1.0,0.9897959183673469,1.0,-2.463,-1.8247525773195876,-4.318,-3.9520412371134026,-5.648,-5.450680412371134,0.6170212765957447,0.66,0.62,529.875633143909,0.040204332982390005,98,0.9489795918367347,0.8982161121855283,0.41836734693877553,,-4.835,-4.8,-4.976,0.02,0.02
own,PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,100,0.98,0.9285714285714286,0.41258784796263515,4.421820165025915,-0.3076652040816325,1.0,1.0,1.0,-2.199,-2.150474747474748,-3.466,-3.4687777777777775,-5.438,-5.342555555555554,0.7578947368421053,0.11,0.9,382.6344635543978,0.035816519370840155,98,0.9897959183673469,0.8869139016395785,0.3979591836734694,,-2.969,-3.129,-4.912,0.31,0.11
own,PYRE_BACAN_1_210_0,100,0.97,0.6288659793814433,0.268099905160465,6.105298212630384,-2.8701387628865977,0.5257731958762887,0.24742268041237114,1.0,,,,,,,0.44680851063829785,1.37,0.41,690.0089939927469,0.13515261721702682,97,0.9381443298969072,0.8733581607592511,0.4948453608247423,,,,,0.0,0.0
own,QPCT_HUMAN_33_361_0,100,1.0,0.98,0.3997967864556496,4.221013262545273,-1.0819829999999986,1.0,1.0,1.0,-3.8120000000000003,-3.73176,-4.3325,-4.33956,-5.396,-5.44404,0.97,0.62,0.38,326.1154949234211,0.020000719849599266,100,0.19,0.1820097254899672,0.04,,-5.434,-5.419,-6.283,0.02,0.02
own,RG1_RAUSE_1_513_0,100,0.98,0.7857142857142857,0.38430061605596044,5.826487302196171,-1.1873754081632637,0.8469387755102041,0.7244897959183674,0.9387755102040817,-2.9059999999999997,-2.7328999999999994,-4.7985,-4.70565,-6.1425,-6.460570000000001,0.336734693877551,1.37,0.37,801.3398408464361,0.08501481456771695,98,0.8979591836734694,0.8798007769699082,0.673469387755102,,-8.156,-8.283,-9.306,0.0,0.0
own,RIBB_VIBCH_2_218_0,100,1.0,1.0,0.16032258939120436,5.649441716541845,-3.5755200000000014,1.0,0.0,1.0,,,,,,,1.0,2.8,0.0,,0.18187419768934532,100,0.07,0.17454545454545467,0.01,,,,,0.0,0.0
own,ROCO4_DICDI_1009_1292_0,100,1.0,0.71,0.21151163420095145,6.966811385924405,-4.327481299999999,0.32,0.04,0.98,,,,,,,0.19,0.18,0.82,642.8629932719155,0.11852329989946059,100,0.99,0.7398364327156473,0.61,,,,,0.0,0.0
own,SDIA_ECOLI_1_171_0,100,1.0,0.88,0.4378441016148908,4.353475024575049,0.08007279999999964,1.0,0.97,1.0,-5.2205,-4.67649,-5.986000000000001,-5.91702,-7.0415,-7.15769,0.8282828282828283,0.25,0.91,521.6270661975645,0.15822386653370135,100,0.74,0.5777496147944757,0.26,,-5.641,-5.766,-6.685,0.46,0.05
own,SIR3_HUMAN_117_398_0,100,0.93,0.8172043010752689,0.43066051139650163,6.628128337367213,0.421257096774194,0.989247311827957,0.9247311827956989,1.0,,,,,,,0.06521739130434782,1.59,0.46,1530.0955811143162,0.055506949074655976,93,1.0,0.9439449140633057,0.8924731182795699,,,,,0.0,0.0
own,SQHC_ALIAD_1_631_0,100,0.9,0.7555555555555555,0.2755619370914515,6.846128539889757,-1.4476107777777751,0.6555555555555556,0.3888888888888889,0.9111111111111111,-1.036,3.966010204081632,-5.747999999999999,-5.2042142857142855,-9.118500000000001,-8.773469387755103,0.1348314606741573,8.02,0.07,2289.694553212771,0.06251573089255671,90,1.0,0.91323094311381,0.8666666666666667,,-11.36,-11.395,-12.713,0.0,0.0
own,TBK1_HUMAN_1_303_0,100,0.88,0.9318181818181818,0.43037454039725664,6.691510805762727,-0.04633852272727267,0.9772727272727273,0.9431818181818182,0.9886363636363636,-3.3575,-3.538614583333333,-4.7065,-4.7606875,-6.3545,-6.457093750000002,0.13636363636363635,0.37,0.74,1599.3479677215234,0.04740702390282501,88,1.0,0.9204749941716796,0.7159090909090909,,-7.946,-7.963,-8.647,0.0,0.0
own,TIAM1_HUMAN_840_931_0,100,1.0,0.69,0.3724283773169815,5.088450121575747,-1.6634474999999986,0.98,0.86,0.97,-1.3250000000000002,-1.26574,-2.202,-2.16779,-3.872,-3.8981100000000004,0.31,0.29,0.76,845.3642104596535,0.0336167860030348,100,1.0,0.911122860530856,0.52,,-3.822,-3.764,-5.623,0.0,0.0
own,TNKS1_HUMAN_1099_1319_0,100,0.88,0.8977272727272727,0.3892330582651677,6.992167397058666,0.3780413636363642,0.8863636363636364,0.7272727272727273,0.9886363636363636,-3.496,-2.8536315789473687,-5.518,-5.3905473684210525,-7.711,-7.713105263157893,0.05747126436781609,2.0,0.28,2268.1565608397655,0.040543571231500646,88,1.0,0.9255571934302192,0.7954545454545454,,-15.025,-14.989,-15.789,0.0,0.0
own,TNKS2_HUMAN_948_1162_0,100,0.95,0.8421052631578947,0.42711093215098095,6.872326712979037,0.2013977894736845,0.9894736842105263,0.9157894736842105,0.9789473684210527,-3.928,-3.9736199999999995,-4.899,-5.25101,-6.724,-7.033020000000001,0.031914893617021274,0.89,0.47,2269.5327391921996,0.04056719432135611,95,1.0,0.9315613997179858,0.7263157894736842,,-12.255,-12.212,-12.31,0.0,0.0
own,TRAR_RHIRD_1_234_0,100,0.93,0.7419354838709677,0.5258764772968859,5.859508825369409,0.8394075268817208,1.0,0.989247311827957,1.0,-4.452,-4.603868686868687,-5.663,-5.863242424242425,-7.257,-7.192212121212121,0.20652173913043478,0.32,0.78,1462.1846556383844,0.07256452828804077,93,1.0,0.9329857307151342,0.8172043010752689,,-7.622,-7.597,-8.125,0.01,0.01
own,UBE2T_HUMAN_1_156_0,100,0.97,0.979381443298969,0.5723567112841532,4.867117717768423,0.9399095876288658,1.0,1.0,1.0,-2.3785,-1.9722799999999998,-3.811,-3.7074299999999996,-4.7305,-4.77661,0.6458333333333334,0.24,0.85,450.216105082497,0.059885560736176124,97,0.5979381443298969,0.6732288584496094,0.24742268041237114,,-4.231,-4.195,-4.832,0.14,0.03
own,UPPS_ECOLI_1_253_0,100,1.0,0.85,0.5734442523071713,5.055400008797628,1.6809610000000008,1.0,0.96,0.99,-4.1185,-4.17572,-5.1205,-5.29087,-6.927,-6.97311,0.49,0.09,0.92,917.5915857496274,0.0413660585597451,100,0.96,0.8955474807238974,0.61,,-7.711,-7.736,-7.979,0.15,0.06
own,VAOX_PENSI_1_560_0,100,1.0,1.0,0.18978027695609023,6.430658024709071,-5.4676996999999945,0.01,0.0,1.0,-7.4245,-7.47412,-8.851,-8.848220000000001,-9.9805,-9.95818,0.93,0.12,0.89,835.0632009103083,0.21101811778579493,100,0.48,0.1618958813532424,0.06,,-9.531,-9.555,-10.435,0.0,0.0
own,XANLY_BACGL_26_777_0,100,0.99,0.7171717171717171,0.328133222333637,5.06570278693835,-2.216705959595958,0.9797979797979798,0.8383838383838383,1.0,-2.2755,-0.6994499999999999,-4.336,-4.325489999999999,-6.3815,-6.20861,0.5050505050505051,1.82,0.4,729.6780912007916,0.181367428640764,99,0.898989898989899,0.8599385018320953,0.494949494949495,,-6.218,-6.287,-7.338,0.01,0.01
own,Y635_MYCTU_1_158_0,100,0.95,0.8,0.4641985546167724,5.824459749691796,1.1015515789473693,1.0,0.9473684210526315,1.0,-4.1884999999999994,-4.051458333333333,-4.9415,-5.212927083333333,-6.4615,-6.609125,0.23333333333333334,0.16,0.87,1680.7910926597847,0.027026190120759148,95,1.0,0.9413526428772683,0.6842105263157895,,-8.665,-8.632,-8.71,0.02,0.02
